Inst36_LNS_Random.txt
runtime: 626.636286
	VEHICLE
	NUMBER		CAPACITY
	378			150

CUSTOMERS
CUST ID	 XCOORD	 YCOORD	 DEMAND	 START TIME WINDOW	 END TIME WINDOW	 SERVICE TIME

0	212	99	0		0			900			0
1	149	151	43		736			782			34
2	74	287	42		588			630			37
3	296	492	34		394			448			28
4	193	429	15		435			483			31
5	200	64	39		458			504			35
6	92	415	43		366			412			30
7	418	217	24		270			318			37
8	266	417	13		350			399			38
9	152	132	16		623			675			30
10	462	72	45		488			539			37
11	498	134	18		512			566			29
12	407	235	16		327			376			30
13	298	181	23		585			639			28
14	16	60	37		474			528			32
15	344	324	38		410			452			34
16	131	165	39		391			435			35
17	172	273	12		539			582			34
18	425	337	21		423			472			34
19	113	55	22		388			431			33
20	1	99	21		193			240			27
21	454	375	28		389			433			34
22	416	202	35		492			537			36
23	2	377	28		394			439			41
24	217	135	41		272			321			35
25	304	181	23		305			356			39
26	429	96	19		487			537			38
27	340	7	40		230			281			36
28	7	119	24		579			631			24
29	185	354	43		550			592			39
30	353	263	43		385			435			37
31	377	18	36		232			275			29
32	113	292	34		407			457			40
33	50	140	32		210			261			27
34	127	337	42		290			341			27
35	497	395	19		389			432			38
36	123	133	25		702			751			30
37	404	413	40		424			478			37
38	139	170	12		430			475			30
39	349	286	33		371			414			39
40	13	133	15		419			466			40
41	369	166	28		299			352			38
42	136	137	16		641			685			34
43	84	268	50		451			497			34
44	32	74	23		163			208			29
45	290	463	28		414			463			35
46	439	311	31		364			407			33
47	352	82	21		437			485			29
48	7	111	29		531			584			28
49	225	153	17		396			443			22
50	366	138	46		264			310			24
51	350	421	43		359			408			37
52	225	187	40		244			296			38
53	329	19	44		204			253			38
54	101	115	20		370			416			36
55	376	33	44		610			654			42
56	38	135	22		337			381			23
57	451	386	35		431			475			29
58	309	21	46		407			453			31
59	21	6	11		266			310			30
60	150	481	32		386			432			40
61	216	220	41		609			652			25
62	122	433	50		373			422			32
63	487	40	46		420			462			30
64	181	301	11		211			256			25
65	88	27	41		274			322			32
66	316	157	50		313			367			31
67	365	168	49		494			541			28
68	154	299	20		575			622			38
69	9	312	10		282			330			29
70	324	437	19		427			471			41
71	161	368	27		403			445			38
72	20	59	37		609			662			36
73	441	278	40		359			409			30
74	91	347	25		440			490			33
75	93	211	13		494			545			34
76	85	98	35		182			227			37
77	54	458	24		389			440			33
78	409	232	22		359			413			31
79	472	127	33		249			297			28
80	276	191	36		254			300			25
81	294	265	35		379			423			25
82	420	404	33		440			490			31
83	367	385	42		320			363			26
84	30	275	42		423			465			30
85	98	429	30		464			512			35
86	415	113	19		456			508			39
87	20	331	21		480			531			31
88	209	381	27		498			543			32
89	388	320	18		297			351			30
90	305	297	48		529			576			34
91	386	416	41		372			423			36
92	16	410	22		434			481			32
93	126	25	13		192			246			25
94	245	479	20		414			468			32
95	60	104	30		385			433			30
96	421	186	14		377			424			33
97	243	96	14		482			528			37
98	173	305	21		486			533			29
99	357	348	49		431			483			35
100	478	15	39		440			492			30
101	248	167	27		152			196			32
102	322	429	44		462			511			34
103	444	225	25		424			473			33
104	133	59	14		108			162			31
105	322	400	29		403			446			37
106	288	93	46		638			682			30
107	98	13	36		363			412			26
108	152	357	27		374			416			25
109	175	123	15		103			148			32
110	41	330	28		480			529			29
111	60	122	23		505			557			28
112	230	227	29		305			350			38
113	191	438	28		417			467			27
114	94	405	39		490			541			30
115	208	194	37		493			544			38
116	297	14	20		146			189			39
117	44	215	13		211			258			34
118	224	69	13		295			349			35
119	400	227	37		232			274			31
120	165	88	35		360			404			39
121	410	174	27		326			372			34
122	45	151	23		216			264			30
123	262	192	40		513			566			35
124	256	392	11		480			532			40
125	482	177	19		437			480			36
126	159	205	15		502			547			43
127	103	370	26		438			484			39
128	306	23	47		282			326			36
129	421	194	35		454			506			34
130	198	316	29		399			444			32
131	442	378	31		421			471			29
132	203	406	26		293			341			35
133	414	459	26		396			444			36
134	227	82	12		19			73			30
135	385	43	13		278			326			33
136	379	119	18		643			692			27
137	217	489	10		402			447			29
138	271	168	42		602			656			23
139	489	288	11		313			358			34
140	57	345	39		442			491			20
141	269	342	13		395			449			34
142	6	253	20		560			602			33
143	395	390	19		359			401			36
144	43	172	28		633			676			34
145	69	196	14		428			480			35
146	404	329	18		347			395			33
147	292	57	18		559			610			31
148	205	161	23		544			589			40
149	243	357	50		287			331			31
150	367	155	12		344			395			34
151	44	232	20		270			320			37
152	75	396	17		484			526			26
153	232	101	45		414			466			28
154	281	5	18		625			671			32
155	273	373	28		511			561			33
156	102	35	43		140			183			36
157	210	77	44		275			319			37
158	59	481	22		408			460			27
159	449	410	15		386			436			29
160	187	440	19		389			442			33
161	217	239	14		402			456			27
162	169	468	38		356			398			31
163	308	171	43		265			311			35
164	323	463	46		359			410			33
165	230	60	29		554			603			29
166	135	221	15		503			554			31
167	427	63	49		376			422			34
168	319	116	11		258			302			35
169	129	335	42		369			411			30
170	335	315	34		331			374			39
171	396	134	38		470			522			38
172	160	457	17		435			486			28
173	247	318	14		268			316			29
174	437	252	46		298			348			29
175	401	298	13		335			389			37
176	202	167	15		246			290			38
177	115	183	38		542			587			26
178	6	190	25		331			383			38
179	144	242	48		183			230			36
180	304	34	18		616			661			39
181	127	136	17		511			556			32
182	7	127	30		367			415			38
183	10	207	48		370			412			35
184	333	99	29		674			724			27
185	111	183	23		534			584			25
186	40	67	34		582			629			27
187	382	288	10		445			497			30
188	221	236	34		445			487			37
189	16	62	18		187			233			36
190	249	25	36		449			493			36
191	43	252	37		356			406			32
192	173	316	41		302			349			36
193	110	194	24		261			308			26
194	67	50	28		491			537			26
195	48	207	36		234			277			37
196	107	17	17		617			671			36
197	469	206	46		292			340			33
198	351	191	36		214			267			33
199	90	16	37		589			637			24
200	237	361	12		489			538			36
201	392	445	39		383			428			29
202	170	413	42		311			361			33
203	148	403	26		453			495			40
204	0	441	24		399			447			30
205	193	107	30		655			707			39
206	178	114	38		239			288			21
207	305	168	49		304			348			22
208	478	67	40		325			370			21
209	430	161	35		266			319			42
210	309	102	42		534			588			33
211	403	362	32		357			408			32
212	270	489	34		389			441			36
213	131	0	20		666			709			29
214	480	303	19		368			413			30
215	462	139	17		497			544			34
216	243	341	50		498			545			26
217	315	28	20		324			369			26
218	301	470	48		376			430			37
219	468	398	32		386			428			30
220	27	205	46		448			490			31
221	245	191	34		499			549			39
222	400	354	40		315			368			31
223	41	385	43		313			355			25
224	144	486	28		375			423			41
225	145	1	29		618			672			33
226	106	236	40		171			216			32
227	20	429	30		394			443			35
228	88	146	34		666			718			30
229	13	113	28		288			334			31
230	115	476	33		363			416			37
231	492	221	39		398			449			29
232	265	239	37		474			521			36
233	146	155	13		236			284			31
234	136	309	31		263			315			36
235	144	271	22		188			237			24
236	494	301	32		377			427			29
237	352	204	35		421			464			28
238	196	197	46		578			624			27
239	450	349	32		439			492			36
240	322	81	49		456			505			36
241	129	145	31		153			197			34
242	303	475	30		380			427			39
243	456	296	45		324			376			32
244	13	65	29		344			398			24
245	151	376	45		378			426			21
246	324	69	49		300			345			38
247	184	415	34		464			509			30
248	447	57	20		338			392			33
249	113	60	20		126			168			27
250	200	493	28		418			468			26
251	226	63	30		296			349			28
252	362	219	43		194			245			29
253	38	180	34		251			305			31
254	4	123	16		281			328			41
255	72	245	37		501			545			39
256	459	254	21		503			545			24
257	23	178	10		239			284			36
258	121	110	40		419			462			31
259	476	46	27		384			437			26
260	239	307	48		591			639			35
261	304	237	35		532			576			25
262	207	40	10		391			437			42
263	205	209	18		575			626			36
