Inst142_LNS_Random.txt
runtime: 277.344039
	VEHICLE
	NUMBER		CAPACITY
	351			150

CUSTOMERS
CUST ID	 XCOORD	 YCOORD	 DEMAND	 START TIME WINDOW	 END TIME WINDOW	 SERVICE TIME

0	321	450	0		0			900			0
1	118	438	17		264			318			30
2	252	486	35		175			228			42
3	55	215	42		387			441			33
4	427	438	18		487			540			31
5	67	194	40		381			429			20
6	275	381	37		168			222			27
7	80	359	24		429			475			31
8	253	400	43		398			450			32
9	152	463	50		248			293			38
10	447	413	13		666			720			40
11	484	323	48		285			337			30
12	93	435	41		289			348			39
13	353	84	14		406			455			18
14	218	486	36		240			293			30
15	229	407	30		608			663			31
16	334	402	34		477			527			15
17	397	273	14		427			472			36
18	10	182	40		410			460			23
19	335	455	19		486			543			36
20	233	385	47		427			478			29
21	376	53	21		411			469			19
22	372	354	40		308			357			28
23	88	471	18		569			622			18
24	108	107	46		410			465			31
25	436	198	23		331			388			35
26	452	416	42		518			573			29
27	389	100	46		460			516			18
28	32	418	31		283			335			35
29	56	368	22		522			568			23
30	50	389	14		272			331			33
31	500	286	44		295			342			42
32	95	193	14		425			480			19
33	274	175	47		476			524			22
34	450	289	47		508			567			33
35	93	225	21		372			425			23
36	0	349	33		372			423			25
37	396	243	46		254			300			31
38	254	191	45		281			340			23
39	240	144	17		472			528			26
40	449	426	46		105			163			28
41	22	195	14		397			445			35
42	346	371	39		555			606			28
43	457	457	35		427			484			32
44	265	471	25		400			447			23
45	155	483	38		150			208			18
46	160	369	22		565			611			26
47	204	207	20		450			506			25
48	183	226	37		347			395			40
49	222	220	38		479			537			31
50	123	264	44		458			507			22
51	322	165	29		420			465			41
52	4	296	15		371			428			29
53	471	170	35		332			382			33
54	201	475	40		260			316			37
55	266	466	21		201			252			26
56	261	307	24		161			216			25
57	236	366	38		185			230			34
58	165	177	38		447			494			30
59	245	333	24		183			242			34
60	254	170	15		418			469			30
61	352	471	41		46			98			25
62	400	328	18		618			667			40
63	252	340	18		528			575			32
64	480	332	18		262			313			18
65	340	418	42		465			517			21
66	259	447	25		598			657			37
67	314	452	43		737			793			32
68	233	90	50		444			500			25
69	279	392	27		299			358			24
70	467	245	40		552			599			32
71	412	308	28		300			356			38
72	94	144	32		381			428			27
73	216	157	46		481			526			21
74	257	315	29		271			327			33
75	333	425	11		783			839			27
76	365	352	48		677			722			21
77	410	309	43		308			365			44
78	230	54	18		402			448			30
79	261	387	26		470			526			33
80	345	54	41		406			461			30
81	140	194	43		389			448			44
82	307	256	21		625			675			27
83	11	432	30		346			394			22
84	142	414	27		541			586			26
85	299	169	47		506			557			40
86	213	190	21		364			409			22
87	3	387	46		498			553			22
88	99	202	11		496			544			23
89	11	240	40		371			426			39
90	365	445	19		263			321			31
91	392	47	24		385			441			32
92	320	137	49		465			510			34
93	304	294	12		206			257			36
94	50	379	49		389			436			26
95	223	296	48		473			525			38
96	234	298	47		247			296			38
97	193	498	31		181			234			24
98	478	449	20		309			361			28
99	175	414	25		224			275			32
100	426	159	11		370			426			24
101	338	409	10		507			557			27
102	87	435	15		263			321			31
103	141	195	50		314			366			40
104	454	403	20		411			469			31
105	4	234	48		375			428			42
106	467	190	27		314			363			31
107	455	401	48		601			652			37
108	2	207	14		383			431			28
109	226	264	22		195			241			24
110	430	195	30		545			597			22
111	183	93	13		376			431			39
112	435	94	15		353			409			17
113	231	240	32		430			475			31
114	328	454	48		445			494			21
115	199	227	14		542			588			39
116	101	269	18		527			573			27
117	158	472	21		255			310			36
118	456	145	32		424			473			30
119	354	473	43		666			715			27
120	297	107	12		369			415			35
121	438	362	19		454			507			41
122	489	174	20		370			420			27
123	86	365	41		283			335			26
124	266	368	44		251			306			46
125	202	349	40		597			646			20
126	341	246	16		544			593			33
127	446	120	44		347			394			28
128	13	234	39		417			467			34
129	478	170	23		345			400			29
130	349	460	39		104			161			41
131	374	424	34		68			126			33
132	308	475	34		130			187			30
133	203	126	35		398			449			30
134	47	422	43		505			554			29
135	376	414	35		752			800			34
136	109	312	49		332			387			22
137	282	186	15		281			331			26
138	329	438	27		795			850			22
139	322	419	40		653			702			36
140	179	393	38		533			587			21
141	444	333	20		450			508			33
142	306	203	42		490			539			30
143	296	415	13		610			665			25
144	240	201	18		254			303			34
145	470	449	20		501			549			16
146	226	268	47		575			634			40
147	19	394	31		486			539			30
148	326	205	41		561			616			35
149	142	500	41		184			237			28
150	443	377	27		532			586			26
151	22	304	27		421			467			15
152	237	215	35		509			565			38
