Inst109_LNS_Random.txt
runtime: 795.853152
	VEHICLE
	NUMBER		CAPACITY
	73			150

CUSTOMERS
CUST ID	 XCOORD	 YCOORD	 DEMAND	 START TIME WINDOW	 END TIME WINDOW	 SERVICE TIME

0	112	492	0		0			900			0
1	180	491	14		333			366			31
2	441	423	30		435			484			43
3	88	258	28		564			608			37
4	328	390	20		545			583			26
5	221	195	30		481			509			33
6	154	335	43		641			672			40
7	302	385	15		435			458			36
8	342	395	39		461			505			29
9	352	316	45		510			542			43
10	8	195	30		319			342			31
11	401	304	38		388			438			44
12	103	447	50		796			816			33
13	298	352	32		356			393			37
14	82	102	43		425			461			31
15	154	453	34		44			82			36
16	93	484	36		292			316			29
17	57	284	27		487			534			41
18	161	336	23		653			679			34
19	30	270	30		416			447			43
20	123	317	47		263			294			41
21	90	430	35		604			641			43
22	85	285	48		596			633			37
23	203	450	27		87			134			32
24	418	487	48		478			524			25
25	13	207	28		468			497			36
26	362	350	18		525			547			37
27	67	334	27		400			449			39
28	290	152	33		413			455			35
29	174	198	37		406			446			32
30	354	452	40		465			499			31
31	96	239	40		325			358			43
32	314	400	12		413			462			39
33	364	332	32		331			371			41
34	244	417	48		133			170			39
35	65	289	34		474			524			43
36	421	344	41		334			364			31
37	320	163	41		431			465			28
38	241	470	18		209			259			29
39	247	128	50		363			413			34
40	400	391	12		298			342			30
41	180	398	34		670			704			41
42	387	205	43		432			461			38
43	45	388	45		671			697			44
44	263	187	30		424			446			41
45	58	410	11		559			605			34
46	345	495	21		532			568			39
47	423	415	50		406			439			32
48	97	257	35		269			304			34
49	426	344	49		350			392			36
50	336	328	17		284			313			27
51	131	342	27		267			297			34
52	118	466	37		292			314			30
53	136	205	41		404			431			35
54	14	327	16		598			625			32
55	317	168	24		448			478			31
56	486	417	28		366			395			36
57	134	287	42		359			391			31
58	38	448	12		317			345			40
59	206	177	18		393			439			39
60	178	75	39		413			439			34
61	277	349	30		370			391			30
62	19	328	40		371			417			28
63	28	439	19		377			417			32
64	152	408	45		243			276			35
65	245	399	43		519			563			34
66	311	243	18		382			407			32
67	166	198	39		400			436			31
68	108	424	18		139			166			40
69	219	254	29		547			567			36
70	142	194	23		294			343			35
71	33	395	24		264			298			34
72	475	432	18		429			478			30
73	104	454	50		394			443			27
average service time: 34.986301 - average time window width: 35.438356 - average demand: 32.027397
