Inst46_LNS_Random.txt
runtime: 718.433064
	VEHICLE
	NUMBER		CAPACITY
	169			150

CUSTOMERS
CUST ID	 XCOORD	 YCOORD	 DEMAND	 START TIME WINDOW	 END TIME WINDOW	 SERVICE TIME

0	361	221	0		0			900			0
1	328	360	16		322			373			25
2	398	464	44		575			618			29
3	435	146	21		478			526			33
4	444	60	48		196			245			19
5	395	442	31		574			616			18
6	246	374	48		608			659			34
7	322	11	13		313			358			16
8	225	294	45		387			429			33
9	362	300	18		298			348			21
10	498	269	48		394			437			31
11	115	133	21		452			503			24
12	250	243	46		313			363			33
13	176	51	42		268			314			30
14	485	138	12		207			256			19
15	292	36	49		459			508			22
16	292	274	49		590			639			13
17	22	188	21		426			474			26
18	0	356	24		377			423			35
19	146	60	36		312			358			23
20	425	169	13		551			596			34
21	29	309	13		426			472			20
22	193	348	33		242			293			33
23	368	138	21		591			637			20
24	0	241	18		387			436			25
25	491	324	20		335			381			22
26	283	210	26		215			263			26
27	67	131	38		321			364			33
28	184	271	15		394			444			22
29	475	158	17		369			419			26
30	217	176	33		442			487			34
31	47	209	40		427			476			21
32	80	270	39		425			473			26
33	372	231	13		342			385			26
34	10	282	44		404			447			25
35	414	86	31		658			700			31
36	498	311	16		315			359			24
37	449	496	49		443			485			25
38	192	292	12		386			433			36
39	329	182	13		291			334			28
40	321	186	16		165			216			23
41	110	338	38		366			412			15
42	365	234	33		185			234			32
43	41	369	22		334			378			19
44	363	430	10		316			361			24
45	26	256	41		472			514			37
46	117	239	31		317			363			27
47	21	133	14		423			465			21
48	90	287	19		461			509			20
49	401	17	50		300			350			34
50	252	233	24		558			606			27
51	136	482	43		353			399			23
52	195	327	43		544			589			28
53	435	285	43		142			187			24
54	305	429	18		401			448			38
55	107	218	33		353			395			29
56	292	132	47		126			175			36
57	231	432	29		344			391			33
58	291	430	34		470			518			23
59	82	223	34		417			468			26
60	285	340	39		290			341			28
61	37	119	37		364			408			16
62	374	408	10		256			302			24
63	68	190	48		475			526			30
64	168	215	34		495			538			33
65	111	363	50		499			548			21
66	244	362	38		613			658			21
67	76	474	36		378			420			27
68	405	358	22		481			526			22
69	494	117	22		358			404			33
70	369	277	44		728			777			30
71	160	346	41		374			417			24
72	283	188	13		204			251			27
73	478	75	48		573			615			21
74	22	306	43		378			426			29
75	209	74	48		379			421			32
76	221	76	22		226			276			28
77	165	339	44		534			582			27
78	320	223	30		702			745			34
79	258	366	44		373			421			28
80	236	125	16		566			615			35
81	302	257	43		318			366			31
82	234	442	36		317			366			22
83	234	22	25		483			531			15
84	102	32	44		403			454			28
85	82	231	43		351			393			25
86	421	438	26		454			501			23
87	277	342	22		646			688			32
88	205	407	40		518			564			27
89	106	300	35		515			561			29
90	412	78	47		420			469			23
91	413	247	17		558			601			22
92	121	141	14		520			566			20
93	5	164	28		457			499			15
94	489	478	43		377			427			24
95	466	228	16		206			255			19
96	18	192	31		422			469			36
97	235	321	45		485			528			21
98	117	336	39		292			343			27
99	53	134	45		468			518			23
100	204	409	29		278			321			21
101	159	66	11		387			431			25
102	287	401	16		334			378			34
103	92	450	33		422			473			17
104	389	447	11		293			338			29
105	336	360	12		684			733			25
106	164	316	49		415			457			23
107	211	390	22		328			378			23
108	430	275	44		116			164			12
109	152	95	16		248			293			25
110	105	106	19		550			594			21
111	399	19	41		433			481			19
112	126	376	30		430			474			27
113	295	259	18		722			768			20
114	169	418	28		510			553			30
115	32	93	30		443			494			28
116	310	42	14		588			635			17
117	459	483	21		272			323			18
118	353	476	36		335			385			32
119	429	151	20		681			727			30
120	497	465	46		399			441			23
121	221	129	10		252			296			37
122	274	198	33		183			230			36
123	496	262	43		645			694			32
124	448	67	40		451			499			20
125	65	74	10		478			520			30
126	447	4	38		234			281			16
127	161	377	23		556			603			27
128	324	243	27		617			665			30
129	430	196	16		405			454			38
130	420	196	22		83			129			18
131	197	396	43		397			443			30
132	391	2	25		409			458			32
133	418	59	18		311			357			25
134	88	202	49		488			534			24
135	295	6	42		220			269			24
136	383	448	28		558			609			17
137	361	232	33		115			166			28
138	216	374	28		303			352			25
139	308	14	37		431			478			22
140	483	238	32		438			485			34
141	411	35	39		215			258			23
142	56	277	36		315			365			30
143	46	277	10		343			390			30
144	297	61	26		558			603			33
145	309	276	14		599			644			28
146	287	323	34		126			171			12
147	402	308	16		703			746			27
148	381	385	15		370			419			25
149	7	40	32		426			469			25
150	418	35	22		473			523			32
151	52	177	43		444			486			31
152	362	156	16		326			368			23
153	223	454	13		534			584			28
154	336	329	11		556			607			26
155	454	162	28		453			497			23
156	200	126	31		467			513			26
157	102	82	22		413			456			22
158	462	91	31		433			481			17
159	242	496	46		459			508			23
160	55	64	22		468			511			29
161	348	213	35		82			132			29
162	324	442	14		234			284			36
163	98	59	23		429			474			23
164	489	306	21		301			349			17
165	476	306	23		119			170			27
166	304	494	28		444			490			25
167	21	195	14		386			433			28
168	115	31	42		347			391			27
169	229	333	45		518			564			19
average service time: 25.917160 - average time window width: 46.597633 - average demand: 29.710059
