Inst2_LNS_Random.txt
runtime: 1249.857404
	VEHICLE
	NUMBER		CAPACITY
	225			150

CUSTOMERS
CUST ID	 XCOORD	 YCOORD	 DEMAND	 START TIME WINDOW	 END TIME WINDOW	 SERVICE TIME

0	475	24	0		0			900			0
1	350	235	39		499			526			31
2	198	141	20		285			314			29
3	277	352	10		444			482			29
4	346	364	24		361			403			33
5	421	286	29		282			332			28
6	388	113	22		487			528			28
7	239	51	25		514			562			31
8	445	16	35		147			176			28
9	235	188	37		353			398			30
10	277	3	34		505			549			32
11	349	282	43		529			575			31
12	285	22	45		605			657			31
13	139	283	47		420			445			30
14	328	142	39		234			257			32
15	295	20	18		615			666			29
16	268	94	13		504			529			30
17	257	36	26		461			508			31
18	358	341	39		375			411			30
19	128	218	33		415			442			30
20	470	40	29		563			599			29
21	160	57	11		306			334			33
22	396	170	12		399			440			33
23	390	14	10		267			290			29
24	397	327	22		381			431			33
25	491	396	46		446			490			33
26	188	72	34		366			396			30
27	453	324	31		416			441			32
28	182	89	49		347			395			31
29	191	69	39		441			478			33
30	374	129	49		665			698			31
31	220	295	14		382			408			30
32	325	224	48		322			354			29
33	227	275	42		455			491			34
34	491	183	47		527			550			31
35	334	210	30		509			539			32
36	327	284	23		396			442			33
37	401	291	35		388			413			30
38	186	214	32		341			393			30
39	335	132	47		499			536			31
40	424	165	31		166			204			29
41	482	296	26		547			588			30
42	462	405	47		410			442			30
43	404	255	26		314			337			33
44	397	68	39		336			368			30
45	296	258	25		497			520			30
46	296	182	27		387			430			31
47	377	20	37		428			455			30
48	332	21	42		374			426			30
49	388	167	28		334			358			34
50	352	155	44		446			472			32
51	154	149	15		407			436			31
52	236	32	34		293			332			31
53	445	23	29		118			159			28
54	158	198	26		446			482			31
55	141	57	38		322			349			30
56	373	403	13		404			451			31
57	110	216	36		398			432			29
58	399	410	22		429			461			31
59	194	161	40		504			545			32
60	294	211	35		460			505			32
61	283	189	24		540			583			32
62	192	213	13		421			471			33
63	281	6	24		435			473			31
64	188	211	23		340			368			30
65	339	35	27		493			519			29
66	119	158	26		381			418			32
67	132	122	47		368			399			29
68	334	60	34		394			423			31
69	359	288	14		535			570			30
70	339	99	43		334			367			31
71	306	208	50		502			549			33
72	471	8	15		340			377			31
73	472	279	37		354			391			33
74	286	41	22		631			679			28
75	358	159	10		295			323			29
76	181	197	29		325			366			31
77	115	10	22		455			483			31
78	368	44	38		436			483			31
79	454	330	17		312			350			31
80	486	430	34		400			427			32
81	318	359	19		411			454			32
82	417	406	14		391			429			30
83	277	391	35		412			454			29
84	332	391	23		424			465			30
85	202	96	38		413			450			32
86	160	111	18		452			494			30
87	423	176	44		218			244			32
88	471	68	47		390			438			31
89	271	145	10		427			472			33
90	385	197	22		476			499			31
91	261	64	32		336			365			30
92	337	221	16		582			613			33
93	170	175	32		401			440			30
94	136	86	25		461			503			32
95	478	227	15		291			341			32
96	157	87	10		335			370			31
97	423	142	28		543			595			29
98	201	166	16		284			336			31
99	402	347	18		482			519			31
100	325	250	50		363			413			33
101	448	163	35		513			555			31
102	394	399	22		431			461			31
103	209	63	20		489			526			30
104	474	406	37		395			428			30
105	440	290	43		312			345			34
106	132	14	30		412			464			31
107	139	186	31		424			458			29
108	491	365	41		440			469			31
109	319	318	10		470			517			29
110	147	241	20		396			427			31
111	425	220	35		440			480			29
112	135	256	25		419			445			31
113	434	117	41		705			740			31
114	464	21	31		587			638			30
