Inst22_LNS_Random.txt
runtime: 961.639682
	VEHICLE
	NUMBER		CAPACITY
	160			150

CUSTOMERS
CUST ID	 XCOORD	 YCOORD	 DEMAND	 START TIME WINDOW	 END TIME WINDOW	 SERVICE TIME

0	52	12	0		0			900			0
1	274	250	24		326			355			22
2	238	130	37		483			549			26
3	78	242	38		214			270			20
4	109	68	48		119			172			23
5	123	391	37		357			421			27
6	336	175	17		459			494			19
7	64	290	36		498			570			30
8	313	217	30		329			394			27
9	205	161	21		528			596			22
10	123	203	42		385			455			28
11	346	9	19		408			457			25
12	162	160	42		310			345			25
13	174	335	31		454			488			22
14	67	87	49		479			533			14
15	127	393	35		411			471			23
16	108	262	43		397			458			22
17	401	184	23		410			438			25
18	139	57	26		298			332			22
19	0	201	13		291			335			21
20	285	259	32		363			436			22
21	140	269	50		512			589			16
22	126	149	28		641			714			25
23	362	225	19		369			402			18
24	10	256	21		331			407			24
25	198	191	27		300			357			26
26	321	72	21		403			459			24
27	152	229	12		445			504			29
28	144	181	47		562			603			24
29	305	248	38		336			378			26
30	232	346	17		364			418			28
31	215	215	29		406			482			28
32	333	33	18		514			564			26
33	74	94	30		429			467			18
34	390	6	20		321			358			20
35	73	277	13		413			458			17
36	332	216	49		335			401			18
37	114	171	32		310			383			22
38	202	32	50		619			687			23
39	60	244	32		502			577			18
40	130	49	40		114			178			20
41	363	105	35		460			514			19
42	31	278	28		554			606			28
43	145	103	19		141			192			24
44	0	352	13		397			431			22
45	206	310	32		457			509			17
46	23	184	42		558			616			18
47	155	419	48		386			451			18
48	88	362	15		468			524			18
49	157	18	26		581			628			20
50	122	327	34		350			423			20
51	151	341	21		316			377			24
52	168	64	44		231			265			25
53	136	316	16		302			358			21
54	215	289	28		475			519			29
55	66	43	45		249			295			25
56	159	22	47		125			160			20
57	266	138	32		271			345			32
58	139	138	34		546			596			24
59	351	117	12		322			370			22
60	393	52	18		466			517			22
61	322	140	38		336			366			25
62	157	363	10		433			507			24
63	48	335	42		326			362			18
64	284	101	33		547			599			18
65	291	50	12		508			583			27
66	251	47	34		469			501			23
67	428	90	26		377			426			21
68	240	351	22		393			466			28
69	379	146	42		429			474			24
70	35	97	30		123			174			24
71	230	40	46		417			458			30
72	305	183	23		463			527			26
73	161	199	38		296			327			17
74	4	70	15		143			204			20
75	66	268	35		537			577			25
76	218	182	40		604			639			19
77	358	50	15		374			422			26
78	199	353	25		361			400			24
79	217	347	28		389			455			22
80	261	149	10		409			461			23
81	156	314	48		303			336			16
82	238	158	39		247			296			29
83	48	152	29		688			718			15
84	293	295	26		357			394			23
85	52	341	30		425			470			19
86	285	154	29		464			514			17
87	437	76	43		394			428			27
88	86	271	41		529			557			23
89	85	223	32		486			527			24
90	366	94	41		299			365			17
91	204	271	43		484			546			19
92	72	8	16		77			107			22
93	361	190	43		479			514			21
94	379	30	40		448			492			19
95	63	146	14		179			213			18
96	53	430	24		405			453			26
97	2	76	12		739			782			20
98	251	16	48		197			238			29
99	285	91	17		569			610			23
100	344	103	24		413			471			25
101	208	273	35		359			416			22
102	391	207	18		427			465			27
103	59	238	20		257			301			23
104	144	143	16		628			692			22
105	98	239	47		239			308			22
106	143	63	48		229			290			16
107	405	127	36		418			451			27
108	101	256	14		299			367			26
109	272	171	37		466			513			22
110	382	89	30		457			516			28
111	252	275	50		336			399			24
112	133	252	19		237			276			21
113	211	235	10		441			508			25
114	372	294	10		417			450			22
115	71	349	49		437			470			23
116	203	267	34		307			380			31
117	151	258	37		325			392			23
118	22	19	44		351			394			26
119	226	193	26		475			509			17
120	44	277	14		335			394			26
121	143	117	49		537			589			18
122	276	278	29		451			503			24
123	325	237	44		457			515			22
124	270	119	46		591			627			27
125	315	103	18		304			376			31
126	223	101	29		278			327			23
127	111	125	48		106			176			25
128	271	320	13		358			397			24
129	208	113	13		605			641			24
130	199	71	15		327			394			23
131	6	222	37		463			525			22
132	182	9	22		331			374			25
133	347	146	42		317			363			24
134	217	58	19		607			669			23
135	228	170	16		406			478			28
136	319	93	12		384			438			25
137	91	408	12		411			477			26
138	307	176	35		496			538			22
139	377	244	48		403			455			24
140	253	343	41		426			482			24
141	7	355	30		309			384			17
142	205	186	35		347			383			28
143	151	110	17		460			488			22
144	52	100	12		369			421			20
145	89	219	17		276			318			20
146	275	167	36		322			360			16
147	151	231	37		511			579			30
148	280	116	20		409			483			21
149	61	404	40		361			433			21
150	90	26	20		50			112			19
151	400	114	14		365			404			22
152	174	196	50		589			650			25
153	356	194	38		375			451			22
154	214	246	35		370			425			22
155	287	76	42		531			563			28
156	349	114	22		443			513			26
157	306	64	42		437			468			23
158	74	70	33		141			215			22
159	369	173	11		403			460			24
160	45	398	13		447			480			18
average service time: 22.887500 - average time window width: 51.912500 - average demand: 29.837500
