Inst13_LNS_Random.txt
runtime: 887.210161
	VEHICLE
	NUMBER		CAPACITY
	253			150

CUSTOMERS
CUST ID	 XCOORD	 YCOORD	 DEMAND	 START TIME WINDOW	 END TIME WINDOW	 SERVICE TIME

0	482	87	0		0			900			0
1	357	354	25		433			468			26
2	320	316	12		300			345			27
3	234	299	39		405			463			17
4	435	267	10		577			630			28
5	195	10	39		357			404			18
6	171	363	50		399			454			30
7	374	331	25		413			439			27
8	93	103	44		379			406			37
9	179	158	14		331			364			27
10	452	299	18		483			516			25
11	92	224	49		422			449			21
12	322	118	12		429			459			29
13	218	94	13		347			387			23
14	427	500	29		399			442			19
15	332	27	36		154			200			18
16	297	450	12		394			425			23
17	300	292	22		491			538			26
18	434	317	46		348			410			25
19	255	358	39		373			435			39
20	90	148	49		387			432			24
21	164	199	46		348			392			33
22	483	315	42		227			281			28
23	221	169	18		251			301			29
24	168	313	27		426			464			26
25	367	363	47		482			532			29
26	195	246	41		454			514			26
27	197	121	27		473			520			18
28	292	284	41		345			407			22
29	326	113	28		278			334			23
30	492	38	37		271			331			18
31	316	213	31		524			566			18
32	439	358	13		529			558			27
33	412	331	18		473			505			27
34	369	139	37		324			369			22
35	287	97	28		574			629			31
36	386	297	48		272			333			38
37	113	244	47		455			482			16
38	295	233	42		586			615			25
39	281	126	45		424			470			18
40	476	432	20		501			531			20
41	270	37	15		599			643			25
42	119	298	15		401			438			19
43	403	141	39		567			593			17
44	481	3	26		640			669			19
45	340	304	49		321			376			32
46	363	492	18		401			448			25
47	330	62	41		615			665			22
48	495	376	22		479			539			24
49	148	149	28		462			509			21
50	196	159	22		485			534			36
51	492	353	16		363			405			24
52	427	386	28		314			373			25
53	455	401	22		334			395			37
54	377	261	39		288			330			24
55	206	110	43		413			442			22
56	283	323	44		467			523			19
57	225	151	22		293			352			36
58	430	203	47		542			572			20
59	231	44	35		229			290			24
60	208	216	12		489			527			25
61	360	160	43		343			383			28
62	303	168	49		604			649			29
63	124	264	38		432			478			23
64	318	275	20		552			598			24
65	215	136	36		390			417			29
66	379	341	45		301			338			38
67	444	496	38		412			452			30
68	494	144	36		648			702			23
69	291	296	45		345			388			29
70	173	159	37		506			550			27
71	285	133	49		211			239			22
72	452	51	15		37			79			28
73	348	363	43		483			524			30
74	177	258	44		336			376			30
75	170	69	46		365			425			28
76	356	22	45		478			516			30
77	106	139	10		356			416			31
78	154	57	30		368			401			25
79	443	458	19		457			485			25
80	139	285	48		446			473			23
81	424	69	36		121			184			20
82	182	247	16		371			419			28
83	360	148	28		130			184			31
84	371	384	31		309			333			19
85	476	161	42		632			665			23
86	241	258	31		414			460			24
87	272	385	12		430			477			20
88	243	124	33		364			419			27
89	241	7	39		476			504			36
90	373	32	31		313			342			28
91	116	186	45		367			424			28
92	272	278	40		467			491			34
93	317	359	29		480			530			19
94	441	430	31		351			407			21
95	370	253	16		205			247			26
96	224	231	41		361			409			22
97	276	382	30		382			406			16
98	427	108	43		40			78			13
99	226	208	28		432			459			30
100	432	252	23		183			228			37
101	225	163	23		292			341			26
102	358	371	19		451			476			28
103	75	26	43		418			461			19
104	351	293	28		534			594			30
105	219	177	16		257			313			29
106	186	2	49		467			494			30
107	357	425	19		417			450			22
108	358	97	10		236			281			23
109	363	25	46		557			614			26
110	306	132	45		271			303			28
111	350	114	30		537			584			26
112	256	82	10		435			462			15
113	377	90	41		687			738			37
114	371	476	34		407			465			29
115	180	229	18		379			416			33
116	251	200	36		319			381			22
117	463	88	16		621			676			37
118	428	336	37		536			577			27
119	429	71	12		172			216			20
120	129	32	32		385			434			20
121	95	273	11		413			445			20
