Inst165_LNS_Random.txt
runtime: 946.448709
	VEHICLE
	NUMBER		CAPACITY
	235			150

CUSTOMERS
CUST ID	 XCOORD	 YCOORD	 DEMAND	 START TIME WINDOW	 END TIME WINDOW	 SERVICE TIME

0	34	315	0		0			900			0
1	82	331	49		753			788			30
2	83	129	42		392			440			30
3	276	427	26		375			423			30
4	415	330	20		436			480			29
5	208	414	15		304			348			29
6	213	76	29		493			525			28
7	264	472	45		323			358			30
8	47	101	41		420			459			30
9	18	63	15		517			565			30
10	25	450	25		239			274			29
11	150	350	26		400			432			30
12	202	113	25		467			503			30
13	4	423	24		246			295			29
14	223	394	24		274			309			29
15	260	433	39		353			387			30
16	149	289	42		342			384			30
17	392	410	17		463			497			27
18	102	92	24		304			348			29
19	388	184	18		424			460			30
20	300	58	44		442			482			31
21	6	312	45		675			718			28
22	392	311	17		448			482			30
23	455	338	42		406			440			28
24	26	160	25		234			272			28
25	118	469	23		514			560			29
26	264	269	31		419			465			29
27	102	177	47		599			631			31
28	69	181	45		252			301			28
29	39	358	28		44			77			30
30	40	34	11		526			568			29
31	226	206	19		541			589			30
32	302	237	14		344			384			30
33	431	285	45		391			433			30
34	79	52	45		381			414			30
35	247	219	28		371			417			30
36	370	332	48		438			476			30
37	243	376	21		455			491			28
38	101	17	11		398			430			29
39	10	58	44		276			318			30
40	32	275	44		187			234			31
41	192	130	40		524			567			30
42	128	103	14		443			477			28
43	62	128	30		563			612			29
44	348	252	26		472			516			29
45	191	321	29		387			436			28
46	350	146	18		396			433			30
47	118	261	44		240			272			29
48	227	273	50		194			244			29
49	268	165	25		365			405			31
50	0	410	20		262			309			30
51	332	332	11		451			501			31
52	187	341	24		369			407			29
53	145	31	34		298			342			29
54	253	28	14		361			406			29
55	428	423	18		404			453			29
56	314	395	25		304			353			31
57	338	187	18		472			519			30
58	302	68	36		406			440			29
59	184	345	40		241			288			31
60	107	137	17		308			351			27
61	219	15	17		417			456			29
62	223	282	23		275			318			28
63	72	74	19		540			578			30
64	355	451	22		371			421			29
65	238	336	18		308			353			29
66	346	318	42		450			484			31
67	214	22	29		356			401			30
68	1	285	22		498			535			32
69	325	376	16		424			470			30
70	280	213	45		299			341			30
71	4	237	21		213			253			28
72	23	482	43		242			281			29
73	404	342	45		393			428			27
74	124	62	35		349			386			28
75	272	454	27		542			584			32
76	280	47	19		436			485			30
77	362	345	41		427			468			30
78	205	243	12		537			577			30
79	338	223	32		414			461			30
80	256	466	28		262			300			30
81	99	318	38		368			411			29
82	27	221	14		496			537			28
83	415	203	30		377			421			29
84	364	221	32		448			487			28
85	355	282	43		372			412			29
86	194	446	33		571			621			30
87	155	83	29		516			562			29
88	136	126	48		470			514			28
89	158	83	12		555			595			28
90	127	48	35		305			340			28
91	128	286	16		541			573			29
92	261	337	23		439			489			30
93	335	294	15		513			557			31
94	264	381	26		515			548			28
95	0	294	49		449			491			29
96	432	246	49		398			430			30
97	59	17	16		284			318			30
98	295	201	15		508			555			28
99	49	289	31		739			778			31
100	289	129	18		355			405			31
101	206	199	12		309			356			29
102	248	500	11		524			565			30
103	296	237	42		515			560			29
104	378	284	45		447			490			30
105	248	141	31		283			315			30
106	182	242	37		593			639			31
107	357	406	16		414			464			28
108	21	427	47		240			288			30
109	11	479	28		466			513			32
110	226	352	23		521			559			28
111	248	384	30		270			319			30
112	79	226	35		659			697			29
113	329	256	37		412			445			27
114	155	237	48		420			467			31
115	75	263	30		62			94			28
116	278	360	30		518			566			29
117	179	356	22		311			353			29
118	375	493	35		383			415			29
119	367	135	24		410			446			31
120	238	420	14		475			509			28
121	192	125	29		494			540			30
122	208	464	49		382			414			31
123	39	371	13		271			313			28
124	364	434	35		435			471			29
125	93	196	38		143			186			30
126	390	98	26		404			442			28
127	203	200	28		436			485			28
128	242	382	40		413			451			30
129	1	127	28		443			481			30
130	124	16	20		305			348			29
131	89	71	35		471			518			29
132	277	498	10		445			480			31
133	233	154	21		383			431			28
134	91	53	20		430			471			28
135	297	224	24		333			381			30
136	80	196	23		484			525			31
137	275	232	31		333			381			28
138	35	440	41		631			672			30
139	299	61	22		426			469			27
140	5	102	12		401			438			29
141	253	272	38		325			370			30
142	336	208	41		320			357			29
143	89	315	49		251			298			27
144	15	247	19		370			410			28
145	130	239	17		292			330			29
146	0	407	25		100			135			29
147	212	496	46		293			333			28
148	56	423	34		173			207			29
149	311	337	22		545			577			30
150	425	423	18		394			430			32
151	356	171	46		426			463			31
152	130	47	19		325			371			30
153	97	493	45		403			442			29
154	15	52	23		474			516			29
155	34	485	27		484			530			30
156	315	171	26		503			537			30
157	293	477	40		425			471			29
158	52	493	14		213			249			30
159	347	475	17		382			429			30
160	143	63	35		509			550			29
161	313	47	11		375			417			30
162	365	196	35		470			514			31
163	108	210	19		313			350			28
164	430	393	11		394			434			29
165	299	465	29		519			557			28
166	143	171	25		552			602			31
167	448	324	24		390			437			30
168	260	80	31		500			538			29
169	309	416	48		370			409			28
170	15	461	10		425			473			29
171	118	313	24		527			569			29
172	91	74	42		434			484			29
173	257	120	12		505			552			29
174	192	419	20		317			354			29
175	368	71	12		397			435			28
176	69	210	22		108			153			28
177	229	29	23		468			508			28
178	262	488	26		332			372			28
179	83	489	39		270			304			27
180	201	375	27		255			301			31
181	427	199	28		396			435			28
182	44	461	24		345			392			28
183	404	454	25		409			455			30
184	383	438	43		388			428			28
185	267	18	41		405			450			29
186	427	186	32		400			439			29
187	258	294	37		469			510			29
188	237	403	35		276			315			30
189	306	22	49		418			462			29
190	358	268	32		418			463			29
191	383	444	15		418			461			30
192	242	366	50		403			435			28
193	416	259	47		418			461			29
194	358	404	13		442			489			30
195	99	224	16		612			653			29
196	299	272	33		332			370			30
197	237	469	25		519			562			28
198	4	444	31		274			307			29
199	233	332	27		378			417			30
200	211	255	33		608			644			29
201	115	197	12		379			428			29
202	210	362	38		384			422			28
203	202	12	40		344			379			28
204	97	298	29		179			218			28
205	376	204	40		446			488			28
206	239	423	23		516			565			30
207	307	54	20		414			458			29
208	91	330	44		690			722			30
209	402	118	49		405			446			29
210	336	439	10		415			448			28
211	396	113	35		402			439			30
212	9	251	16		442			481			30
213	139	423	19		407			442			30
214	139	133	36		405			454			29
215	36	60	29		516			553			29
216	283	76	13		467			502			29
217	98	274	21		705			754			30
218	187	392	13		614			657			29
219	307	197	49		432			481			28
220	176	152	48		335			380			28
221	327	479	35		397			440			29
222	62	0	23		416			451			30
223	175	148	37		564			605			31
224	164	385	31		340			373			28
225	297	451	44		318			360			29
226	288	387	47		449			498			30
227	314	150	49		377			421			29
228	259	483	18		398			438			30
229	204	344	39		369			413			29
230	212	111	21		268			317			27
231	97	75	30		503			535			31
232	171	259	25		491			535			29
233	184	280	17		590			628			31
234	351	417	17		345			390			30
235	70	31	33		467			504			30
average service time: 29.289362 - average time window width: 41.157447 - average demand: 28.948936
